id,lien,nom,Marque,image_url,boutique,Taille Ecran,Type Ecran,Processeur,Réf processeur,Mémoire,Disque Dur,Type de disque dur,Carte Graphique,Système d'exploitation,Gamer,prix
886L4EA-8-SAC,https://www.tunisianet.com.tn/pc-portable-tunisie/75598-pc-portable-hp-15-fd0029nk-intel-n100-8-go-windows-11-bleu-avec-sacoche-offerte.html,Pc Portable HP 15-fd0029nk / Intel N100 / 8 Go / Windows 11 / Bleu AVEC SACOCHE OFFERTE,,https://www.tunisianet.com.tn/370608-home/pc-portable-hp-15-fd0029nk-intel-n100-8-go-windows-11-bleu-avec-sacoche-offerte.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Celeron,"Intel Celeron N100 (jusqu’à 3,4 GHz, 6 Mo de mémoire cache )",8 Go,256 Go SSD,,Graphique Intégrée,Windows 11,,"789,000 DT"
82LX00CEFG-16SAC,https://www.tunisianet.com.tn/pc-portable-tunisie/83007-pc-portable-lenovo-ideapad-1-15ijl7-celeron-n4500-16-go-256-go-ssd-windows-11-gris-avec-sacoche-offerte.html,Pc Portable Lenovo IdeaPad 1 15IJL7 / Celeron N4500 / 16 Go / 256 Go SSD / Windows 11 / Gris Avec Sacoche Offerte,,https://www.tunisianet.com.tn/413594-home/pc-portable-lenovo-ideapad-1-15ijl7-celeron-n4500-16-go-256-go-ssd-windows-11-gris-avec-sacoche-offerte.jpg,tunisianet,"14"" - 15.6""",HD,Intel Celeron,"Intel Celeron Dual Core N4500, 1.10 Ghz up to 2.8 Ghz , 4 Mo de mémoire cache",16 Go,256 Go SSD,,Graphique Intégrée,Windows 11,,"789,000 DT"
A30XQEA-16,https://www.tunisianet.com.tn/pc-portable-tunisie/79031-pc-portable-hp-15-fd0298nk-n100-16-go-256-go-ssd-noir.html,Pc Portable HP 15-fd0298nk / N100 / 16 Go / 256 Go SSD / Noir,,https://www.tunisianet.com.tn/392965-home/pc-portable-hp-15-fd0298nk-n100-16-go-256-go-ssd-noir.jpg,tunisianet,"14"" - 15.6""",HD,Intel Celeron,"Intel Celeron N100 (jusqu’à 3,4 GHz, 6 Mo de mémoire cache )",16 Go,256 Go SSD,,Graphique Intégrée,FreeDos,,"789,000 DT"
X515KA-EJ008-16-SAC,https://www.tunisianet.com.tn/pc-portable-tunisie/79806-pc-portable-asus-vivobook-15-x515ka-celeron-n4500-16-go-256-go-ssd-silver-avec-sacoche-offerte.html,Pc Portable ASUS Vivobook 15 X515KA / Celeron N4500 / 16 Go / 256 Go SSD / Silver Avec Sacoche Offerte,,https://www.tunisianet.com.tn/397217-home/pc-portable-asus-vivobook-15-x515ka-celeron-n4500-16-go-256-go-ssd-silver-avec-sacoche-offerte.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Celeron,"Intel Celeron Dual Core N4500, 1.10 Ghz up to 2.8 Ghz , 4 Mo de mémoire cache",16 Go,256 Go SSD,,Graphique Intégrée,FreeDos,,"789,000 DT"
X515KA-EJ008-8-W11P,https://www.tunisianet.com.tn/pc-portable-tunisie/79805-pc-portable-asus-vivobook-15-x515ka-celeron-n4500-8-go-256-go-ssd-windows-11-pro-silver.html,Pc Portable ASUS Vivobook 15 X515KA / Celeron N4500 / 8 Go / 256 Go SSD / Windows 11 Pro / Silver,,https://www.tunisianet.com.tn/397203-home/pc-portable-asus-vivobook-15-x515ka-celeron-n4500-8-go-256-go-ssd-windows-11-pro-silver.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Celeron,"Intel Celeron Dual Core N4500, 1.10 Ghz up to 2.8 Ghz , 4 Mo de mémoire cache",8 Go,256 Go SSD,,Graphique Intégrée,Windows 11,,"799,000 DT"
AB1T8EA-W11P,https://www.tunisianet.com.tn/pc-portable-tunisie/79025-pc-portable-hp-15-fd0297nk-n100-8-go-256-go-ssd-windows-11-pro-noir.html,Pc Portable HP 15-fd0297nk / N100 / 8 Go / 256 Go SSD / Windows 11 Pro / Noir,,https://www.tunisianet.com.tn/392937-home/pc-portable-hp-15-fd0297nk-n100-8-go-256-go-ssd-windows-11-pro-noir.jpg,tunisianet,"14"" - 15.6""",HD,Intel Celeron,"Intel Celeron N100 (jusqu’à 3,4 GHz, 6 Mo de mémoire cache )",8 Go,256 Go SSD,,Graphique Intégrée,Windows 11,,"809,000 DT"
886L5EA-16,https://www.tunisianet.com.tn/pc-portable-tunisie/70524-pc-portable-hp-15-fd0030nk-16-go-windows-11-gris.html,Pc Portable HP 15-fd0030nk / 16 Go / Windows 11 / Gris,,https://www.tunisianet.com.tn/430278-home/pc-portable-hp-15-fd0030nk-16-go-windows-11-gris.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Celeron,"Intel Celeron N100 (jusqu’à 3,4 GHz, 6 Mo de mémoire cache )",16 Go,256 Go SSD,,Graphique Intégrée,Windows 11,,"809,000 DT"
886L4EA-16,https://www.tunisianet.com.tn/pc-portable-tunisie/71169-pc-portable-hp-15-fd0029nk-intel-n100-16-go-windows-11-bleu.html,Pc Portable HP 15-fd0029nk / Intel N100 / 16 Go / Windows 11 / Bleu,,https://www.tunisianet.com.tn/430198-home/pc-portable-hp-15-fd0029nk-intel-n100-16-go-windows-11-bleu.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Celeron,"Intel Celeron N100 (jusqu’à 3,4 GHz, 6 Mo de mémoire cache )",16 Go,256 Go SSD,,Graphique Intégrée,Windows 11,,"809,000 DT"
886L4EA-16-SAC,https://www.tunisianet.com.tn/pc-portable-tunisie/75600-pc-portable-hp-15-fd0029nk-intel-n100-16-go-windows-11-bleu-avec-sacoche-offerte.html,Pc Portable HP 15-fd0029nk / Intel N100 / 16 Go / Windows 11 / Bleu AVEC SACOCHE OFFERTE,,https://www.tunisianet.com.tn/370621-home/pc-portable-hp-15-fd0029nk-intel-n100-16-go-windows-11-bleu-avec-sacoche-offerte.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Celeron,"Intel Celeron N100 (jusqu’à 3,4 GHz, 6 Mo de mémoire cache )",16 Go,256 Go SSD,,Graphique Intégrée,Windows 11,,"819,000 DT"
886L5EA-16-SAC,https://www.tunisianet.com.tn/pc-portable-tunisie/76960-pc-portable-hp-15-fd0030nk-16-go-windows-11-gris-avec-sac-pour-pc-portable-156-noir.html,"Pc Portable HP 15-fd0030nk / 16 Go / Windows 11 / Gris Avec Sac pour Pc Portable 15.6"" Noir",,https://www.tunisianet.com.tn/378524-home/pc-portable-hp-15-fd0030nk-16-go-windows-11-gris-avec-sac-pour-pc-portable-156-noir.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Celeron,"Intel Celeron N100 (jusqu’à 3,4 GHz, 6 Mo de mémoire cache )",16 Go,256 Go SSD,,Graphique Intégrée,Windows 11,,"819,000 DT"
82QY00PEFE-16-W11P,https://www.tunisianet.com.tn/pc-portable-tunisie/79844-pc-portable-lenovo-v15-g2-ijl-n4500-16-go-256-go-ssd-windows-11-pro-noir.html,Pc Portable Lenovo V15 G2 IJL / N4500 / 16 Go / 256 Go SSD / Windows 11 Pro / Noir,,https://www.tunisianet.com.tn/397437-home/pc-portable-lenovo-v15-g2-ijl-n4500-16-go-256-go-ssd-windows-11-pro-noir.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Celeron,"Intel Celeron Dual Core N4500, 1.10 Ghz up to 2.8 Ghz , 4 Mo de mémoire cache",16 Go,256 Go SSD,,Graphique Intégrée,Windows 11,,"825,000 DT"
X515KA-EJ008-16-W11P,https://www.tunisianet.com.tn/pc-portable-tunisie/79807-pc-portable-asus-vivobook-15-x515ka-celeron-n4500-16-go-256-go-ssd-windows-11-pro-silver.html,Pc Portable ASUS Vivobook 15 X515KA / Celeron N4500 / 16 Go / 256 Go SSD / Windows 11 Pro / Silver,,https://www.tunisianet.com.tn/397218-home/pc-portable-asus-vivobook-15-x515ka-celeron-n4500-16-go-256-go-ssd-windows-11-pro-silver.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Celeron,"Intel Celeron Dual Core N4500, 1.10 Ghz up to 2.8 Ghz , 4 Mo de mémoire cache",16 Go,256 Go SSD,,Graphique Intégrée,Windows 11,,"839,000 DT"
AB1T8EA-16-W11P,https://www.tunisianet.com.tn/pc-portable-tunisie/81077-pc-portable-hp-15-fd0297nk-n100-16-go-256-go-ssd-windows-11-pro-noir.html,Pc Portable HP 15-fd0297nk / N100 / 16 Go / 256 Go SSD / Windows 11 Pro / Noir,,https://www.tunisianet.com.tn/402820-home/pc-portable-hp-15-fd0297nk-n100-16-go-256-go-ssd-windows-11-pro-noir.jpg,tunisianet,"14"" - 15.6""",HD,Intel Celeron,"Intel Celeron N100 (jusqu’à 3,4 GHz, 6 Mo de mémoire cache )",16 Go,256 Go SSD,,Graphique Intégrée,Windows 11,,"849,000 DT"
82QY00PEFE-32,https://www.tunisianet.com.tn/pc-portable-tunisie/78485-pc-portable-lenovo-lenovo-v15-g2-ijl-n4500-32-go-256-go-ssd-noir.html,Pc Portable Lenovo Lenovo V15 G2 IJL / N4500 / 32 Go / 256 Go SSD / Noir,,https://www.tunisianet.com.tn/389162-home/pc-portable-lenovo-lenovo-v15-g2-ijl-n4500-32-go-256-go-ssd-noir.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Celeron,"Intel Celeron Dual Core N4500, 1.10 Ghz up to 2.8 Ghz , 4 Mo de mémoire cache",32 Go,256 Go SSD,,Graphique Intégrée,FreeDos,,"899,000 DT"
82QY00PEFE-32-SAC,https://www.tunisianet.com.tn/pc-portable-tunisie/79845-pc-portable-lenovo-v15-g2-ijl-n4500-32-go-256-go-ssd-noir-avec-sacoche-offerte.html,Pc Portable Lenovo V15 G2 IJL / N4500 / 32 Go / 256 Go SSD / Noir Avec Sacoche Offerte,,https://www.tunisianet.com.tn/397459-home/pc-portable-lenovo-v15-g2-ijl-n4500-32-go-256-go-ssd-noir-avec-sacoche-offerte.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Celeron,"Intel Celeron Dual Core N4500, 1.10 Ghz up to 2.8 Ghz , 4 Mo de mémoire cache",32 Go,256 Go SSD,,Graphique Intégrée,FreeDos,,"909,000 DT"
A30XQEA-32,https://www.tunisianet.com.tn/pc-portable-tunisie/79032-pc-portable-hp-15-fd0298nk-n100-32-go-256-go-ssd-noir.html,Pc Portable HP 15-fd0298nk / N100 / 32 Go / 256 Go SSD / Noir,,https://www.tunisianet.com.tn/392970-home/pc-portable-hp-15-fd0298nk-n100-32-go-256-go-ssd-noir.jpg,tunisianet,"14"" - 15.6""",HD,Intel Celeron,"Intel Celeron N100 (jusqu’à 3,4 GHz, 6 Mo de mémoire cache )",32 Go,256 Go SSD,,Graphique Intégrée,FreeDos,,"915,000 DT"
82LX00CEFG-32,https://www.tunisianet.com.tn/pc-portable-tunisie/83558-pc-portable-lenovo-ideapad-1-15ijl7-celeron-n4500-32-go-256-go-ssd-windows-11-gris.html,Pc Portable Lenovo IdeaPad 1 15IJL7 / Celeron N4500 / 32 Go / 256 Go SSD / Windows 11 / Gris,,https://www.tunisianet.com.tn/416719-home/pc-portable-lenovo-ideapad-1-15ijl7-celeron-n4500-32-go-256-go-ssd-windows-11-gris.jpg,tunisianet,"14"" - 15.6""",HD,Intel Celeron,"Intel Celeron Dual Core N4500, 1.10 Ghz up to 2.8 Ghz , 4 Mo de mémoire cache",32 Go,256 Go SSD,,Graphique Intégrée,Windows 11,,"915,000 DT"
AB1T8EA-32,https://www.tunisianet.com.tn/pc-portable-tunisie/80106-pc-portable-hp-15-fd0297nk-n100-32-go-256-go-ssd-noir.html,Pc Portable HP 15-fd0297nk / N100 / 32 Go / 256 Go SSD / Noir,,https://www.tunisianet.com.tn/398686-home/pc-portable-hp-15-fd0297nk-n100-32-go-256-go-ssd-noir.jpg,tunisianet,"14"" - 15.6""",HD,Intel Celeron,"Intel Celeron N100 (jusqu’à 3,4 GHz, 6 Mo de mémoire cache )",32 Go,256 Go SSD,,Graphique Intégrée,FreeDos,,"929,000 DT"
82QY00PEFE-32-W11P,https://www.tunisianet.com.tn/pc-portable-tunisie/79846-pc-portable-lenovo-v15-g2-ijl-n4500-32-go-256-go-ssd-windows-11-pro-noir.html,Pc Portable Lenovo V15 G2 IJL / N4500 / 32 Go / 256 Go SSD / Windows 11 Pro / Noir,,https://www.tunisianet.com.tn/397460-home/pc-portable-lenovo-v15-g2-ijl-n4500-32-go-256-go-ssd-windows-11-pro-noir.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Celeron,"Intel Celeron Dual Core N4500, 1.10 Ghz up to 2.8 Ghz , 4 Mo de mémoire cache",32 Go,256 Go SSD,,Graphique Intégrée,Windows 11,,"959,000 DT"
886L4EA-32,https://www.tunisianet.com.tn/pc-portable-tunisie/73531-pc-portable-hp-15-fd0029nk-intel-n100-16-go-windows-11-bleu.html,Pc Portable HP 15-fd0029nk / Intel N100 / 32 Go / Windows 11 / Bleu,,https://www.tunisianet.com.tn/430204-home/pc-portable-hp-15-fd0029nk-intel-n100-16-go-windows-11-bleu.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Celeron,"Intel Celeron N100 (jusqu’à 3,4 GHz, 6 Mo de mémoire cache )",32 Go,256 Go SSD,,Graphique Intégrée,Windows 11,,"979,000 DT"
82VG00MHFG-2Y,https://www.tunisianet.com.tn/pc-portable-tunisie/74161-pc-portable-lenovo-ideapad-1-15amn7-amd-ryzen-3-7320u-8-go-256-go-ssd-gris-windows-11.html,PC Portable Lenovo IdeaPad 1 15AMN7 / AMD Ryzen 3 7320U / 8 Go / 256 Go SSD / Gris / Windows 11,,https://www.tunisianet.com.tn/363097-home/pc-portable-lenovo-ideapad-1-15amn7-amd-ryzen-3-7320u-8-go-256-go-ssd-gris-windows-11.jpg,tunisianet,"14"" - 15.6""",HD,AMD Ryzen 3,"AMD Ryzen 3 7320U, Up to 4.1 Ghz, 6 Mo total cache L3",8 Go,256 Go SSD,,AMD Radeon,Windows 11,,"979,000 DT"
886L5EA-32,https://www.tunisianet.com.tn/pc-portable-tunisie/70525-pc-portable-hp-15-fd0030nk-32-go-windows-11-gris.html,Pc Portable HP 15-fd0030nk / 32 Go / Windows 11 / Gris,,https://www.tunisianet.com.tn/430272-home/pc-portable-hp-15-fd0030nk-32-go-windows-11-gris.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Celeron,"Intel Celeron N100 (jusqu’à 3,4 GHz, 6 Mo de mémoire cache )",32 Go,256 Go SSD,,Graphique Intégrée,Windows 11,,"979,000 DT"
AB1T8EA-32-W11P,https://www.tunisianet.com.tn/pc-portable-tunisie/81078-pc-portable-hp-15-fd0297nk-n100-32-go-256-go-ssd-windows-11-pro-noir.html,Pc Portable HP 15-fd0297nk / N100 / 32 Go / 256 Go SSD / Windows 11 Pro / Noir,,https://www.tunisianet.com.tn/402825-home/pc-portable-hp-15-fd0297nk-n100-32-go-256-go-ssd-windows-11-pro-noir.jpg,tunisianet,"14"" - 15.6""",HD,Intel Celeron,"Intel Celeron N100 (jusqu’à 3,4 GHz, 6 Mo de mémoire cache )",32 Go,256 Go SSD,,Graphique Intégrée,Windows 11,,"989,000 DT"
82VG00Q5FG-2Y,https://www.tunisianet.com.tn/pc-portable-tunisie/79633-pc-portable-lenovo-ideapad-1-15amn7-ryzen-3-7320u-8-go-512-go-ssd-gris-avec-sacoche-lenovo-offerte.html,Pc Portable Lenovo IdeaPad 1 15AMN7 / Ryzen 3 7320U / 8 Go / 512 Go SSD / Gris Avec Sacoche Lenovo Offerte,,https://www.tunisianet.com.tn/397401-home/pc-portable-lenovo-ideapad-1-15amn7-ryzen-3-7320u-8-go-512-go-ssd-gris-avec-sacoche-lenovo-offerte.jpg,tunisianet,"14"" - 15.6""",HD,AMD Ryzen 3,"AMD Ryzen 3 7320U, Up to 4.1 Ghz, 6 Mo total cache L3",8 Go,512 Go SSD,,AMD Radeon,FreeDos,,"1 009,000 DT"
V3520I3-UBUSAC,https://www.tunisianet.com.tn/pc-portable-tunisie/74295-pc-portable-dell-vostro-3520-i3-1215u-8-go-512-go-ssd-noir-avec-sacoche-offert.html,Pc Portable DELL Vostro 3520 / i3-1215U / 8 Go / 512 Go SSD / Noir Avec SACOCHE Offert,,https://www.tunisianet.com.tn/363620-home/pc-portable-dell-vostro-3520-i3-1215u-8-go-512-go-ssd-noir-avec-sacoche-offert.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i3,"i3-1215U, 12è Génération, up to 4.4 GHz, 10 Mo de mémoire cache",8 Go,512 Go SSD,,Graphique Intégrée,FreeDos,,"1 049,000 DT"
82VG00T4FG-2Y,https://www.tunisianet.com.tn/pc-portable-tunisie/85672-pc-portable-lenovo-ideapad-1-15amn7-ryzen-3-7320u-16-go-512-go-ssd-gris-avec-sacoche-lenovo-offerte.html,Pc Portable Lenovo IdeaPad 1 15AMN7 / Ryzen 3 7320U / 16 Go / 512 Go SSD / Gris Avec SACOCHE LENOVO Offerte,,https://www.tunisianet.com.tn/427761-home/pc-portable-lenovo-ideapad-1-15amn7-ryzen-3-7320u-16-go-512-go-ssd-gris-avec-sacoche-lenovo-offerte.jpg,tunisianet,"14"" - 15.6""",Full HD,AMD Ryzen 3,"AMD Ryzen 5 7520U, up to 4.3 Ghz, 4 Mo de mémoire cache",16 Go,512 Go SSD,,AMD Radeon,FreeDos,,"1 049,000 DT"
V3520I3-UBU-12,https://www.tunisianet.com.tn/pc-portable-tunisie/74253-pc-portable-dell-vostro-3520-i3-1215u-12-go-512-go-ssd-noir.html,Pc Portable DELL Vostro 3520 / i3-1215U / 12 Go / 512 Go SSD / Noir,,https://www.tunisianet.com.tn/363370-home/pc-portable-dell-vostro-3520-i3-1215u-12-go-512-go-ssd-noir.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i3,"i3-1215U, 12è Génération, up to 4.4 GHz, 10 Mo de mémoire cache",12 Go,512 Go SSD,,Graphique Intégrée,FreeDos,,"1 055,000 DT"
82VG00P0FG-2Y,https://www.tunisianet.com.tn/pc-portable-tunisie/77427-pc-portable-lenovo-156-hd-ip1-r3-7320u-8gb-512ssd-windows-11-gris-.html,"PC PORTABLE LENOVO 15.6"" HD IP1 R3-7320U / 8GB 512SSD /  WINDOWS 11 / GRIS",,https://www.tunisianet.com.tn/381328-home/pc-portable-lenovo-156-hd-ip1-r3-7320u-8gb-512ssd-windows-11-gris-.jpg,tunisianet,,,AMD Ryzen 3,"AMD Ryzen 3 7320U, Up to 4.1 Ghz, 6 Mo total cache L3",,512 Go SSD,,Graphique Intégrée,Windows 11,,"1 059,000 DT"
82VG00Q5FG-2Y-W11P,https://www.tunisianet.com.tn/pc-portable-tunisie/79852-pc-portable-lenovo-ideapad-1-15amn7-ryzen-3-7320u-8-go-512-go-ssd-windows-11-pro-gris-avec-sacoche-lenovo-offerte.html,Pc Portable Lenovo IdeaPad 1 15AMN7 / Ryzen 3 7320U / 8 Go / 512 Go SSD / Windows 11 Pro / Gris Avec Sacoche Lenovo Offerte,,https://www.tunisianet.com.tn/397484-home/pc-portable-lenovo-ideapad-1-15amn7-ryzen-3-7320u-8-go-512-go-ssd-windows-11-pro-gris-avec-sacoche-lenovo-offerte.jpg,tunisianet,"14"" - 15.6""",HD,AMD Ryzen 3,"AMD Ryzen 3 7320U, Up to 4.1 Ghz, 6 Mo total cache L3",8 Go,512 Go SSD,,AMD Radeon,Windows 11,,"1 069,000 DT"
X1504VA-NJ725,https://www.tunisianet.com.tn/pc-portable-tunisie/84895-pc-portable-asus-vivobook-15-x1504va-i3-1315u-8-go-512-go-ssd-silver.html,Pc Portable ASUS Vivobook 15 X1504VA / i3-1315U / 8 Go / 512 Go SSD / Silver,,https://www.tunisianet.com.tn/422939-home/pc-portable-asus-vivobook-15-x1504va-i3-1315u-8-go-512-go-ssd-silver.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i3,"Intel Core i3-1315U 13ème Génération, 3.3 Ghz up to 4.5 GHz, 10 Mo de mémoire cache",8 Go,512 Go SSD,,Graphique Intégrée,FreeDos,,"1 089,000 DT"
X1504VA-NJ739,https://www.tunisianet.com.tn/pc-portable-tunisie/84894-pc-portable-asus-vivobook-15-x1504va-i3-1315u-8-go-512-go-ssd-bleu.html,Pc Portable ASUS Vivobook 15 X1504VA / i3-1315U / 8 Go / 512 Go SSD / Bleu,,https://www.tunisianet.com.tn/422933-home/pc-portable-asus-vivobook-15-x1504va-i3-1315u-8-go-512-go-ssd-bleu.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i3,"Intel Core i3-1315U 13ème Génération, 3.3 Ghz up to 4.5 GHz, 10 Mo de mémoire cache",8 Go,512 Go SSD,,Graphique Intégrée,FreeDos,,"1 089,000 DT"
V3520I3-UBU-24-SAC,https://www.tunisianet.com.tn/pc-portable-tunisie/81079-pc-portable-dell-vostro-3520-i3-1215u-24-go-512-go-ssd-noir-avec-sacoche-offert.html,Pc Portable DELL Vostro 3520 / i3-1215U / 24 Go / 512 Go SSD / Noir Avec SACOCHE Offert,,https://www.tunisianet.com.tn/402835-home/pc-portable-dell-vostro-3520-i3-1215u-24-go-512-go-ssd-noir-avec-sacoche-offert.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i3,"i3-1215U, 12è Génération, up to 4.4 GHz, 10 Mo de mémoire cache",24 Go,512 Go SSD,,Graphique Intégrée,FreeDos,,"1 089,000 DT"
V3520I3-UBU-16W11P,https://www.tunisianet.com.tn/pc-portable-tunisie/74369-pc-portable-dell-vostro-3520-i3-1215u-16-go-512-go-ssd-windows-11-professionnel-noir.html,Pc Portable DELL Vostro 3520 / i3-1215U / 16 Go / 512 Go SSD / WINDOWS 11 PROFESSIONNEL / Noir,,https://www.tunisianet.com.tn/363918-home/pc-portable-dell-vostro-3520-i3-1215u-16-go-512-go-ssd-windows-11-professionnel-noir.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i3,"i3-1215U, 12è Génération, up to 4.4 GHz, 10 Mo de mémoire cache",16 Go,512 Go SSD,,Graphique Intégrée,Windows 11,,"1 105,000 DT"
V3520I3-W11P-SS,https://www.tunisianet.com.tn/pc-portable-tunisie/85662-pc-portable-dell-vostro-3520-i3-1215u-8-go-512-go-ssd-noir.html,Pc Portable DELL Vostro 3520 / i3-1215U / 8 Go / 512 Go SSD / Windows 11 Pro / Noir,,https://www.tunisianet.com.tn/427718-home/pc-portable-dell-vostro-3520-i3-1215u-8-go-512-go-ssd-noir.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i3,"i3-1215U, 12è Génération, up to 4.4 GHz, 10 Mo de mémoire cache",8 Go,512 Go SSD,,Graphique Intégrée,Windows 11,,"1 119,000 DT"
LAP-I312W11P-SAC,https://www.tunisianet.com.tn/pc-portable-tunisie/86309-pc-portable-dell-vostro-3530-i3-1305u-12-go-windows-11-pro-512-go-ssd-noir-avec-sacoche-offerte.html,Pc Portable Dell Vostro 3530 / i3-1305U / 12 Go / Windows 11 Pro / 512 Go SSD / Noir Avec Sacoche Offerte,,https://www.tunisianet.com.tn/431097-home/pc-portable-dell-vostro-3530-i3-1305u-12-go-windows-11-pro-512-go-ssd-noir-avec-sacoche-offerte.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i3,"Intel Core i3-1305U ( Jusqu'à 4.50 GHz,10 Mo de mémoire cache)",12 Go,512 Go SSD,,Graphique Intégrée,Windows 11,,"1 129,000 DT"
V3520I3-UBUW11P,https://www.tunisianet.com.tn/pc-portable-tunisie/74371-pc-portable-dell-vostro-3520-i3-1215u-8-go-512-go-ssd-windows-11-pro-noir.html,Pc Portable DELL Vostro 3520 / i3-1215U / 8 Go / 512 Go SSD /Windows 11 pro /Noir,,https://www.tunisianet.com.tn/363928-home/pc-portable-dell-vostro-3520-i3-1215u-8-go-512-go-ssd-windows-11-pro-noir.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i3,"i3-1215U, 12è Génération, up to 4.4 GHz, 10 Mo de mémoire cache",8 Go,512 Go SSD,,Graphique Intégrée,FreeDos,,"1 139,000 DT"
X1504VA-NJ739-16,https://www.tunisianet.com.tn/pc-portable-tunisie/84995-pc-portable-asus-vivobook-15-x1504va-i3-1315u-16-go-512-go-ssd-bleu.html,Pc Portable ASUS Vivobook 15 X1504VA / i3-1315U / 16 Go / 512 Go SSD / Bleu,,https://www.tunisianet.com.tn/423449-home/pc-portable-asus-vivobook-15-x1504va-i3-1315u-16-go-512-go-ssd-bleu.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i3,"Intel Core i3-1315U 13ème Génération, 3.3 Ghz up to 4.5 GHz, 10 Mo de mémoire cache",16 Go,512 Go SSD,,Graphique Intégrée,FreeDos,,"1 145,000 DT"
X1504VA-NJ725-16,https://www.tunisianet.com.tn/pc-portable-tunisie/84993-pc-portable-asus-vivobook-15-x1504va-i3-1315u-16-go-512-go-ssd-silver.html,Pc Portable ASUS Vivobook 15 X1504VA / i3-1315U / 16 Go / 512 Go SSD / Silver,,https://www.tunisianet.com.tn/423443-home/pc-portable-asus-vivobook-15-x1504va-i3-1315u-16-go-512-go-ssd-silver.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i3,"Intel Core i3-1315U 13ème Génération, 3.3 Ghz up to 4.5 GHz, 10 Mo de mémoire cache",16 Go,512 Go SSD,,Graphique Intégrée,FreeDos,,"1 145,000 DT"
A2AP1EA,https://www.tunisianet.com.tn/pc-portable-tunisie/75555-pc-portable-hp-15-fd0055nk-i3-n305-8-go-512-go-ssd-noir.html,Pc Portable HP 15-fd0055nk / i3-N305 / 8 Go / 512 Go SSD / Noir,,https://www.tunisianet.com.tn/370359-home/pc-portable-hp-15-fd0055nk-i3-n305-8-go-512-go-ssd-noir.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i3,"Intel Core i3-N305, jusqu’à 3,8 GHz, 6 Mo de mémoire cache",8 Go,512 Go SSD,,Graphique Intégrée,FreeDos,,"1 149,000 DT"
A2AN9EA,https://www.tunisianet.com.tn/pc-portable-tunisie/75553-pc-portable-hp-15-fd0051nk-i3-n305-8-go-512-go-ssd-gold.html,Pc Portable HP 15-fd0051nk / i3-N305 / 8 Go / 512 Go SSD / Gold,,https://www.tunisianet.com.tn/370337-home/pc-portable-hp-15-fd0051nk-i3-n305-8-go-512-go-ssd-gold.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i3,"Intel Core i3-N305, jusqu’à 3,8 GHz, 6 Mo de mémoire cache",8 Go,512 Go SSD,,Graphique Intégrée,FreeDos,,"1 149,000 DT"
A2AP0EA,https://www.tunisianet.com.tn/pc-portable-tunisie/75554-pc-portable-hp-15-fd0053nk-i3-n305-8-go-512-go-ssd-silver.html,Pc Portable HP 15-fd0053nk / i3-N305 / 8 Go / 512 Go SSD / Silver,,https://www.tunisianet.com.tn/370349-home/pc-portable-hp-15-fd0053nk-i3-n305-8-go-512-go-ssd-silver.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i3,"Intel Core i3-N305, jusqu’à 3,8 GHz, 6 Mo de mémoire cache",8 Go,512 Go SSD,,Graphique Intégrée,FreeDos,,"1 149,000 DT"
A2MM1EA,https://www.tunisianet.com.tn/pc-portable-tunisie/78733-pc-portable-hp-15-fd0052nk-i3-n305-8-go-512-go-ssd-bleu.html,Pc Portable HP 15-fd0052nk / i3-N305 / 8 Go / 512 Go SSD / Bleu,,https://www.tunisianet.com.tn/391259-home/pc-portable-hp-15-fd0052nk-i3-n305-8-go-512-go-ssd-bleu.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i3,"Intel Core i3-N305, jusqu’à 3,8 GHz, 6 Mo de mémoire cache",8 Go,512 Go SSD,,Graphique Intégrée,FreeDos,,"1 149,000 DT"
